round,client_id,eval_loss,eval_acc,avg_loss,avg_acc
1,client_5,2.3571996688842773,0.13186813186813187,,
1,client_8,2.010470390319824,0.4791666666666667,,
1,client_1,1.9859179854393005,0.48514851485148514,,
1,client_10,2.332698941230774,0.14,,
1,client_0,1.994651198387146,0.3877551020408163,,
1,client_9,2.0298500657081604,0.42574257425742573,,
1,client_7,2.336497962474823,0.11320754716981132,,
1,client_6,2.1269468665122986,0.3557692307692308,,
1,client_2,2.338879346847534,0.14678899082568808,,
1,client_3,2.0831798911094666,0.41346153846153844,,
1,client_4,2.0700707733631134,0.39215686274509803,,
1,client_18,2.0666478474934897,0.43617021276595747,,
1,client_19,2.082947611808777,0.34285714285714286,,
1,client_16,2.0499799251556396,0.425531914893617,,
1,client_12,2.0270251631736755,0.46226415094339623,,
1,client_15,2.0558159947395325,0.4444444444444444,,
1,client_13,2.0228919982910156,0.49473684210526314,,
1,client_17,2.033625900745392,0.5346534653465347,,
1,client_14,2.031636595726013,0.41836734693877553,,
1,client_11,2.0286856094996133,0.4148936170212766,,
1,avg,,,2.104547746099151,0.3708708708708709
2,client_5,3.9005912144978843,0.07692307692307693,,
2,client_0,0.7097289860248566,0.8367346938775511,,
2,client_1,0.6867464184761047,0.8514851485148515,,
2,client_9,0.6793775111436844,0.8316831683168316,,
2,client_11,0.7133633097012838,0.8617021276595744,,
2,client_8,0.7642348408699036,0.8125,,
2,client_4,0.751378744840622,0.8431372549019608,,
2,client_6,1.2387431263923645,0.6634615384615384,,
2,client_2,3.7694470286369324,0.08256880733944955,,
2,client_10,4.185713768005371,0.06,,
2,client_7,3.7690021991729736,0.09433962264150944,,
2,client_3,1.0849098712205887,0.7115384615384616,,
2,client_13,0.6878767410914103,0.9157894736842105,,
2,client_14,0.6280694082379341,0.8673469387755102,,
2,client_17,0.7382713705301285,0.8118811881188119,,
2,client_12,0.7462755143642426,0.8490566037735849,,
2,client_18,0.7545021573702494,0.8617021276595744,,
2,client_15,0.7939671277999878,0.7676767676767676,,
2,client_19,0.915875181555748,0.7333333333333333,,
