round,client_id,eval_loss,eval_acc,avg_loss,avg_acc
1,7,2.0340744256973267,0.4528301886792453,,
1,0,1.862010806798935,0.6632653061224489,,
1,5,1.9441649516423543,0.6813186813186813,,
1,2,1.9923385679721832,0.5871559633027523,,
1,6,2.0565893054008484,0.5384615384615384,,
1,1,1.9933911561965942,0.6831683168316832,,
1,10,2.118112802505493,0.51,,
1,9,1.9186995029449463,0.6534653465346535,,
1,8,1.9753059148788452,0.6041666666666666,,
1,4,1.9561388790607452,0.6666666666666666,,
1,3,2.10080486536026,0.3942307692307692,,
1,12,1.9508302807807922,0.6320754716981132,,
1,16,1.9817723035812378,0.6382978723404256,,
1,11,1.9519243637720745,0.6276595744680851,,
1,18,1.9405054648717244,0.6808510638297872,,
1,17,1.9129000008106232,0.6336633663366337,,
1,19,2.032261162996292,0.5333333333333333,,
1,14,1.9222711622714996,0.6122448979591837,,
1,15,1.9368764758110046,0.6363636363636364,,
1,13,1.9435468117396038,0.631578947368421,,
1,avg,,,1.9774541798227023,0.6011011011011012
2,7,1.5268133580684662,0.7358490566037735,,
2,0,0.4089253880083561,0.8469387755102041,,
2,5,0.849646786848704,0.8571428571428571,,
2,9,0.3095715045928955,0.9108910891089109,,
2,8,0.4641156494617462,0.8645833333333334,,
2,2,0.9529554843902588,0.7981651376146789,,
2,10,1.6446902751922607,0.77,,
2,3,1.0015025585889816,0.7692307692307693,,
2,1,0.3303864896297455,0.9207920792079208,,
2,4,0.4128081500530243,0.9215686274509803,,
2,6,0.8636356741189957,0.7019230769230769,,
2,13,0.40168996651967365,0.8947368421052632,,
2,18,0.3474200665950775,0.9361702127659575,,
2,16,0.49306615193684894,0.8936170212765957,,
2,15,0.38597555458545685,0.898989898989899,,
2,12,0.38766661286354065,0.8867924528301887,,
2,11,0.4273029863834381,0.8723404255319149,,
2,14,0.4385620281100273,0.8571428571428571,,
2,19,0.7048123404383659,0.7523809523809524,,
2,17,0.45621562749147415,0.8712871287128713,,
2,avg,,,0.6469202852849268,0.8463463463463463
3,8,0.2910015781720479,0.9166666666666666,,
3,1,0.19600939564406872,0.9405940594059405,,
3,2,0.9148459285497665,0.8532110091743119,,
3,7,1.3939209878444672,0.8207547169811321,,
3,3,0.8804980665445328,0.7980769230769231,,
3,16,0.38085715224345523,0.9468085106382979,,
3,6,0.7038289606571198,0.8173076923076923,,
3,4,0.1778284963220358,0.9509803921568627,,
3,5,0.922079066435496,0.8681318681318682,,
3,9,0.1509810257703066,0.9504950495049505,,
3,0,0.4072546660900116,0.8877551020408163,,
3,11,0.23276700576146445,0.9148936170212766,,
3,10,2.1989058554172516,0.79,,
3,17,0.3964363429695368,0.9603960396039604,,
3,13,0.2121015985806783,0.9473684210526315,,
3,19,0.3438375759869814,0.8952380952380953,,
3,18,0.15787936250368753,0.9574468085106383,,
3,14,0.20422090217471123,0.9489795918367347,,
3,15,0.24395191855728626,0.9090909090909091,,
3,12,0.3336056359112263,0.9056603773584906,,
3,avg,,,0.5432514289175251,0.8978978978978979
4,6,0.5944054201245308,0.8173076923076923,,
4,4,0.12734919227659702,0.9509803921568627,,
4,10,1.897223323583603,0.83,,
4,0,0.20894773490726948,0.9387755102040817,,
4,9,0.08471700875088573,0.9702970297029703,,
4,3,0.7390874549746513,0.8461538461538461,,
4,2,1.10667884349823,0.8715596330275229,,
4,7,1.484504222869873,0.8490566037735849,,
4,8,0.1852572833498319,0.9583333333333334,,
4,1,0.10337180644273758,0.9702970297029703,,
4,5,1.0426257650057476,0.9120879120879121,,
4,14,0.12190713919699192,0.9285714285714286,,
4,18,0.07893224433064461,0.9893617021276596,,
4,17,0.28508537635207176,0.9405940594059405,,
4,11,0.1590715522567431,0.9468085106382979,,
4,12,0.16775468923151493,0.9622641509433962,,
4,16,0.4411962827046712,0.9574468085106383,,
4,19,0.32576967123895884,0.8571428571428571,,
4,13,0.16090350349744162,0.9473684210526315,,
4,15,0.19626194052398205,0.9393939393939394,,
4,avg,,,0.4818854105645933,0.9179179179179179
5,2,1.1511476039886475,0.8348623853211009,,
5,8,0.10403534273306529,0.9583333333333334,,
5,4,0.1105140580330044,0.9509803921568627,,
5,0,0.153195385588333,0.9285714285714286,,
5,6,0.4946163408458233,0.8365384615384616,,
5,10,3.0223632156848907,0.83,,
5,9,0.09295997978188097,0.9702970297029703,,
5,3,0.6771055646240711,0.8942307692307693,,
5,7,1.6627635657787323,0.8490566037735849,,
5,5,1.1993653376897175,0.8901098901098901,,
5,1,0.09768137708306313,0.9801980198019802,,
5,14,0.09704530704766512,0.9693877551020408,,
5,11,0.12201665093501408,0.9574468085106383,,
5,12,0.1373324766755104,0.9528301886792453,,
5,18,0.107527244836092,0.9574468085106383,,
5,19,0.24714526999741793,0.9047619047619048,,
5,16,0.3364583986500899,0.9468085106382979,,
5,15,0.14297998254187405,0.9494949494949495,,
5,13,0.11495714883009593,0.9789473684210527,,
5,17,0.20078330673277378,0.9504950495049505,,
5,avg,,,0.5200553738545038,0.9234234234234234
6,7,1.7437707781791687,0.8584905660377359,,
6,6,0.4423084631562233,0.9038461538461539,,
6,2,1.2283322513103485,0.8532110091743119,,
6,4,0.07012865273281932,0.9705882352941176,,
6,3,0.5311139710247517,0.8942307692307693,,
6,10,2.6737196147441864,0.84,,
6,5,1.2099262078603108,0.9120879120879121,,
6,0,0.08759258454665542,0.9795918367346939,,
6,8,0.11624228705962499,0.9583333333333334,,
6,9,0.08068760484457016,0.9702970297029703,,
6,1,0.08540337532758713,0.9702970297029703,,
6,16,0.3355169507364432,0.9361702127659575,,
6,11,0.1081102838118871,0.9574468085106383,,
6,13,0.08462139094869296,0.9789473684210527,,
6,14,0.08905256725847721,0.9795918367346939,,
6,18,0.09773067633310954,0.9893617021276596,,
6,17,0.24163550417870283,0.9702970297029703,,
6,15,0.1581216575577855,0.9393939393939394,,
6,12,0.1070787706412375,0.9716981132075472,,
6,19,0.23503864742815495,0.8952380952380953,,
6,avg,,,0.49291952296611063,0.9354354354354354
7,5,1.0437133113543193,0.9010989010989011,,
7,0,0.1006070061121136,0.9693877551020408,,
7,7,1.9710301160812378,0.8679245283018868,,
7,6,0.43808332458138466,0.8557692307692307,,
7,10,2.1464191377162933,0.84,,
7,8,0.06928044681747754,0.96875,,
7,2,1.37203910946846,0.8807339449541285,,
7,1,0.0748771718936041,0.9702970297029703,,
7,4,0.06536810600664467,0.9705882352941176,,
7,9,0.05235352064482868,0.9801980198019802,,
7,3,0.5003501139581203,0.9038461538461539,,
7,19,0.23314693802967668,0.9142857142857143,,
7,16,0.4445797788600127,0.9468085106382979,,
7,12,0.10342452861368656,0.9716981132075472,,
7,11,0.08110333109895389,0.9787234042553191,,
7,13,0.15020070225000381,0.9473684210526315,,
7,15,0.14582312665879726,0.9494949494949495,,
7,17,0.20632631005719304,0.9801980198019802,,
7,14,0.1196258794516325,0.9591836734693877,,
7,18,0.08699645598729451,0.9680851063829787,,
7,avg,,,0.47849337922037133,0.9354354354354354
8,5,1.2579434712727864,0.9120879120879121,,
8,6,0.3794780857861042,0.8653846153846154,,
8,8,0.05802028377850851,0.9791666666666666,,
8,1,0.0444727735593915,0.9900990099009901,,
8,0,0.10997250839136541,0.9693877551020408,,
8,3,0.589496947824955,0.9230769230769231,,
8,10,2.921868532896042,0.86,,
8,9,0.053952164482325315,0.9702970297029703,,
8,4,0.049188730074092746,0.9803921568627451,,
8,7,1.7115224599838257,0.8773584905660378,,
8,2,1.2606625854969025,0.8623853211009175,,
8,17,0.1929103722795844,0.9801980198019802,,
8,16,0.2352074682712555,0.9680851063829787,,
8,13,0.11841834460695584,0.968421052631579,,
8,18,0.12495596955219905,0.9574468085106383,,
8,14,0.05674245930276811,0.9795918367346939,,
8,19,0.1744823327753693,0.9047619047619048,,
