round,client_id,eval_loss,eval_acc,avg_loss,avg_acc
1,3,2.1729790568351746,0.33653846153846156,,
1,6,2.146747589111328,0.41346153846153844,,
1,4,2.0991233587265015,0.5,,
1,5,2.311712106068929,0.0989010989010989,,
1,8,2.0977628231048584,0.4479166666666667,,
1,13,2.079848527908325,0.4631578947368421,,
1,1,2.1035348176956177,0.4752475247524752,,
1,14,2.110596776008606,0.4387755102040816,,
1,9,2.096814751625061,0.46534653465346537,,
1,7,2.291119694709778,0.16037735849056603,,
1,2,2.280090808868408,0.13761467889908258,,
1,10,2.3122898936271667,0.12,,
1,12,2.1026925444602966,0.3490566037735849,,
1,11,2.076848268508911,0.4574468085106383,,
1,0,2.089318633079529,0.4489795918367347,,
1,18,2.1022773583730063,0.4787234042553192,,
1,17,2.0999019145965576,0.45544554455445546,,
1,16,2.085406223932902,0.3829787234042553,,
1,19,2.131697416305542,0.3047619047619048,,
1,15,2.0604529976844788,0.5151515151515151,,
1,avg,,,2.1435425229716154,0.3708708708708709
2,5,4.278352499008179,0.07692307692307693,,
2,9,0.5859130844473839,0.8712871287128713,,
2,0,0.6276452019810677,0.8367346938775511,,
2,3,1.143549695611,0.7019230769230769,,
2,8,0.7306615908940634,0.8333333333333334,,
2,4,0.7350766658782959,0.8235294117647058,,
2,12,0.7797732204198837,0.8207547169811321,,
2,18,0.6746335029602051,0.8297872340425532,,
2,11,0.716210126876831,0.8404255319148937,,
2,7,3.662458300590515,0.07547169811320754,,
2,1,0.6145763546228409,0.8811881188118812,,
2,13,0.6118026773134867,0.8631578947368421,,
2,10,4.281799554824829,0.09,,
2,6,1.2090386748313904,0.625,,
2,2,3.96726131439209,0.09174311926605505,,
2,14,0.823904275894165,0.8061224489795918,,
2,16,0.786642591158549,0.7978723404255319,,
2,15,0.7201044112443924,0.7878787878787878,,
2,19,0.9460281133651733,0.7238095238095238,,
2,17,0.6828772574663162,0.8514851485148515,,
2,avg,,,1.4396940507889686,0.6581581581581581
3,7,4.286836504936218,0.09433962264150944,,
3,5,4.699442625045776,0.08791208791208792,,
3,6,1.0823527723550797,0.7403846153846154,,
3,4,0.5608669593930244,0.8921568627450981,,
3,8,0.5165271858374277,0.9270833333333334,,
3,9,0.5064103528857231,0.8811881188118812,,
3,2,4.431122660636902,0.07339449541284404,,
3,0,0.4691574349999428,0.8775510204081632,,
3,1,0.4480965584516525,0.9207920792079208,,
3,3,0.9651368111371994,0.7788461538461539,,
3,10,5.264549136161804,0.04,,
3,13,0.4383717079957326,0.9263157894736842,,
3,17,0.5493810549378395,0.900990099009901,,
3,19,0.766156941652298,0.8,,
3,11,0.5426930487155914,0.9148936170212766,,
3,14,0.5195336863398552,0.8775510204081632,,
3,12,0.5456095188856125,0.9150943396226415,,
3,18,0.4809568226337433,0.9361702127659575,,
3,16,0.5771272679169973,0.8829787234042553,,
3,15,0.5324986204504967,0.8383838383838383,,
3,avg,,,1.4229911999726617,0.7117117117117117
4,1,0.2923780679702759,0.9306930693069307,,
4,6,0.7939024120569229,0.7884615384615384,,
4,0,0.34376875311136246,0.9387755102040817,,
4,5,5.6072432200113935,0.07692307692307693,,
