round,client_id,eval_loss,eval_acc,avg_loss,avg_acc
1,client_9,2.007879823446274,0.5247524752475248,,
1,client_7,2.2020331025123596,0.32075471698113206,,
1,client_1,2.003649353981018,0.594059405940594,,
1,client_6,2.1065587401390076,0.3942307692307692,,
1,client_2,2.1431618332862854,0.3119266055045872,,
1,client_8,2.0092755556106567,0.4791666666666667,,
1,client_4,2.0521772503852844,0.45098039215686275,,
1,client_10,2.194064974784851,0.29,,
1,client_0,1.9277531504631042,0.5,,
1,client_3,2.0887131690979004,0.4326923076923077,,
1,client_5,2.226287762324015,0.27472527472527475,,
1,client_15,1.929909199476242,0.5656565656565656,,
1,client_18,2.022932529449463,0.5319148936170213,,
1,client_13,1.9992645184199016,0.45263157894736844,,
1,client_11,2.022947629292806,0.44680851063829785,,
1,client_16,2.0061533451080322,0.5,,
1,client_19,2.0845040678977966,0.4095238095238095,,
1,client_12,2.023183673620224,0.5094339622641509,,
1,client_17,1.941448599100113,0.6039603960396039,,
1,client_14,1.9809847176074982,0.5,,
1,avg,,,2.049579277465572,0.45395395395395394
2,client_2,2.3163860738277435,0.45871559633027525,,
2,client_5,3.5743011633555093,0.3956043956043956,,
2,client_6,1.0071146488189697,0.6634615384615384,,
2,client_7,2.925858736038208,0.4528301886792453,,
2,client_4,0.6376887038350105,0.8627450980392157,,
2,client_0,0.44489916414022446,0.8775510204081632,,
2,client_1,0.4707065373659134,0.9504950495049505,,
2,client_9,0.5196293368935585,0.9207920792079208,,
2,client_10,2.536833643913269,0.44,,
2,client_3,0.8572536706924438,0.75,,
2,client_8,0.6253407001495361,0.7916666666666666,,
2,client_11,0.5722945928573608,0.8829787234042553,,
2,client_12,0.6075143963098526,0.8679245283018868,,
2,client_18,0.5196526249249777,0.8829787234042553,,
2,client_19,0.7971997410058975,0.7333333333333333,,
2,client_13,0.5126449763774872,0.9052631578947369,,
2,client_16,0.6641265451908112,0.8723404255319149,,
2,client_14,0.6008619293570518,0.8367346938775511,,
2,client_15,0.5270250886678696,0.8484848484848485,,
2,client_17,0.6256935298442841,0.8910891089108911,,
2,avg,,,1.071219661963863,0.7622622622622622
3,client_5,4.163903633753459,0.38461538461538464,,
3,client_3,0.6746499091386795,0.8461538461538461,,
3,client_4,0.30635350942611694,0.9117647058823529,,
3,client_6,0.6660196930170059,0.8173076923076923,,
3,client_2,2.7998126745224,0.5229357798165137,,
3,client_1,0.2978030890226364,0.9306930693069307,,
3,client_8,0.33005155126253766,0.9166666666666666,,
3,client_7,3.318865120410919,0.5188679245283019,,
3,client_9,0.23920859768986702,0.9108910891089109,,
3,client_10,2.945073664188385,0.52,,
3,client_0,0.3153548836708069,0.8979591836734694,,
3,client_18,0.30204856395721436,0.925531914893617,,
3,client_13,0.31991594036420185,0.9263157894736842,,
3,client_16,0.37262041370073956,0.925531914893617,,
3,client_15,0.4431728199124336,0.8888888888888888,,
3,client_17,0.44269975274801254,0.9207920792079208,,
3,client_14,0.34139150381088257,0.8979591836734694,,
3,client_12,0.3645462170243263,0.9245283018867925,,
3,client_11,0.3697317639986674,0.9361702127659575,,
3,client_19,0.45752277970314026,0.819047619047619,,
3,avg,,,0.9785776338025726,0.8158158158158159
4,client_5,4.468458731969197,0.38461538461538464,,
4,client_3,0.568325862288475,0.8846153846153846,,
4,client_8,0.2660907010237376,0.9479166666666666,,
4,client_4,0.23677727952599525,0.9607843137254902,,
4,client_0,0.28260884433984756,0.9489795918367347,,
4,client_10,3.471924841403961,0.53,,
4,client_2,3.223509669303894,0.5137614678899083,,
4,client_9,0.19231921806931496,0.9702970297029703,,
4,client_1,0.214628329500556,0.9603960396039604,,
4,client_6,0.6330740079283714,0.7884615384615384,,
4,client_7,3.4587363600730896,0.5188679245283019,,
4,client_14,0.23023445159196854,0.9795918367346939,,
4,client_15,0.29936371743679047,0.9292929292929293,,
4,client_13,0.18258964518706003,0.9789473684210527,,
4,client_16,0.3411049395799637,0.925531914893617,,
4,client_19,0.38285835459828377,0.8571428571428571,,
4,client_11,0.28327615559101105,0.9468085106382979,,
4,client_12,0.2515193410217762,0.9528301886792453,,
