round,client_id,eval_loss,eval_acc,avg_loss,avg_acc
1,5,2.292497714360555,0.17582417582417584,,
1,7,2.302545189857483,0.2641509433962264,,
1,4,2.1468130946159363,0.43137254901960786,,
1,6,2.153629958629608,0.3557692307692308,,
1,11,2.107619365056356,0.5106382978723404,,
1,3,2.1809934973716736,0.33653846153846156,,
1,8,2.135062297185262,0.4270833333333333,,
1,0,2.0894559621810913,0.45918367346938777,,
1,2,2.267405390739441,0.2018348623853211,,
1,9,2.1360710859298706,0.37623762376237624,,
1,10,2.248689115047455,0.2,,
1,1,2.1301969289779663,0.6237623762376238,,
1,15,2.119790017604828,0.5858585858585859,,
1,14,2.098458707332611,0.5,,
1,12,2.1242271065711975,0.5283018867924528,,
1,16,2.1348435084025064,0.4148936170212766,,
1,13,2.1113523642222085,0.5052631578947369,,
1,18,2.099644899368286,0.5,,
1,19,2.1479209065437317,0.4,,
1,17,2.0948023796081543,0.49504950495049505,,
1,avg,,,2.1569691039858,0.4134134134134134
2,4,0.7196962982416153,0.8725490196078431,,
2,2,2.8977619409561157,0.29357798165137616,,
2,0,0.592775747179985,0.8367346938775511,,
2,7,3.041651964187622,0.32075471698113206,,
2,9,0.6408389061689377,0.8316831683168316,,
2,5,3.9330248832702637,0.2087912087912088,,
2,6,1.0624044686555862,0.7019230769230769,,
2,3,1.1104344129562378,0.7307692307692307,,
2,1,0.7066339552402496,0.8712871287128713,,
2,8,0.6988987525304159,0.8333333333333334,,
2,10,3.1806963086128235,0.31,,
2,17,0.7160858809947968,0.8415841584158416,,
2,13,0.6393923163414001,0.8421052631578947,,
2,19,0.8774415850639343,0.6857142857142857,,
2,14,0.6048027127981186,0.8877551020408163,,
2,16,0.7797112067540487,0.8191489361702128,,
2,15,0.6334085837006569,0.797979797979798,,
2,12,0.7772147059440613,0.8018867924528302,,
2,18,0.6397196451822916,0.8617021276595744,,
2,11,0.683550218741099,0.8723404255319149,,
2,avg,,,1.2523287233048512,0.7087087087087087
3,8,0.48925672968228656,0.90625,,
3,0,0.3776253052055836,0.8979591836734694,,
3,4,0.4000907763838768,0.9215686274509803,,
3,9,0.3940483406186104,0.9108910891089109,,
3,6,0.8043581545352936,0.75,,
3,7,3.3634514212608337,0.32075471698113206,,
3,5,5.087324778238933,0.2087912087912088,,
3,3,0.792198047041893,0.7692307692307693,,
3,2,3.671043038368225,0.3119266055045872,,
3,10,3.5002822279930115,0.31,,
3,1,0.39914242178201675,0.9504950495049505,,
3,12,0.43138986825942993,0.9245283018867925,,
3,19,0.6321479082107544,0.819047619047619,,
3,18,0.44307655096054077,0.9148936170212766,,
3,16,0.5492118100325266,0.925531914893617,,
3,14,0.3795420899987221,0.9081632653061225,,
3,15,0.3756357729434967,0.9191919191919192,,
3,13,0.3751812279224396,0.9368421052631579,,
3,11,0.4356500407059987,0.8936170212765957,,
3,17,0.4693250358104706,0.9108910891089109,,
3,avg,,,1.1733432404105273,0.7682682682682682
4,6,0.7026960998773575,0.7788461538461539,,
4,7,3.637257754802704,0.330188679245283,,
4,3,0.6573233231902122,0.8461538461538461,,
4,5,5.476143836975098,0.18681318681318682,,
4,10,4.377590298652649,0.32,,
4,1,0.290475208312273,0.9603960396039604,,
4,4,0.3293572664260864,0.9215686274509803,,
4,0,0.3011729121208191,0.9081632653061225,,
4,8,0.31338494022687274,0.9583333333333334,,
4,2,3.9341739416122437,0.3211009174311927,,
4,17,0.3848102390766144,0.9504950495049505,,
4,11,0.28420956432819366,0.9787234042553191,,
4,13,0.2839693526426951,0.9473684210526315,,
4,15,0.33671777322888374,0.8888888888888888,,
4,19,0.5017032623291016,0.8476190476190476,,
4,12,0.37498360872268677,0.9528301886792453,,
4,16,0.48719797531763714,0.9468085106382979,,
4,9,0.25178810954093933,0.9900990099009901,,
4,18,0.31680310765902203,0.9468085106382979,,
4,14,0.26310223899781704,0.9489795918367347,,
4,avg,,,1.180955087155735,0.7942942942942943
5,4,0.19814051315188408,0.9607843137254902,,
5,9,0.19557834044098854,0.9603960396039604,,
